P1.CD4	P4.CD4	P5.CD4	P6.CD4	P7.CD4	C3.CD4	C4.CD4	C5.CD4	C6.CD4	C7.CD4	C8.CD4	P8.CD4	P9.CD4	P10.CD4	P11.CD4	P16.CD4	P12.CD4	P15.CD4	P13.CD4	P14.CD4	P17.CD4	C10.CD4	C11.CD4	C9.CD4	P18.CD4	P19.CD4	P20.CD4	P21.CD4	P22.CD4	P31.CD4	P30.CD4	C14.CD4	C15.CD4	C12.CD4	C16.CD4	C13.CD4	P24.CD4	P37.CD4	P27.CD4	P29.CD4	P28.CD4	P25.CD4	P34.CD4	P33.CD4	P32.CD4	P36.CD4	P39.CD4	P40.CD4	P38.CD4	P35.CD4	P26.CD4	P23.CD4	P41.CD4	P45.CD4	C17.CD4	P44.CD4	C19.CD4	P42.CD4	C18.CD4	C007G.CD4	C013G.CD4	C014G.CD4	P46.CD4	C22.CD4	C23.CD4	C24.CD4	C25.CD4	C26.CD4	C21.CD4	P47.CD4	P48.CD4	P49.CD4	P52.CD4	P53.CD4	WHT7559.CD4	WHT7645.CD4
SNX12	2152.94730703986	1078.89163248554	1027.22901814133	1175.24425593667	1150.92461755849	1329.77122961869	876.737232288393	1004.83591240607	1403.61661073207	1066.74457864516	891.625577651178	532.468092368484	545.467470057997	1508.84295446243	793.982319404684	1215.25380298852	390.196271782782	616.414605613779	377.430067691162	518.30238007001	1048.55586274421	1109.39645214811	1050.87041075266	1211.66758816233	998.61584536238	1034.30490556144	907.311884831324	1038.31685034146	1097.4670940702	671.878435652142	503.117828845354	573.807211273825	568.086273925771	568.226904020114	519.913672577163	528.777087437514	498.73835943248	680.224302878237	572.564852186042	547.250223204225	783.294711892543	443.127449065141	663.884465738342	736.445109314775	537.723551034225	538.445807368388	500.190350423001	616.552898400046	617.953763646184	507.994616756369	369.168547782628	480.311050168052	469.263353349455	651.287056784602	749.608627711375	806.201659613447	667.581922445662	669.20341744875	543.094787560713	634.411882639049	473.392308779545	721.883852720612	973.136553909804	1011.08494362266	503.533020363239	599.795179168186	722.650972216458	793.780152186039	701.60087592548	765.712485235218	677.113461411926	703.982814468505	484.034624333961	692.101484301747	425.781753569848	725.098927111305
SPIN2A	46.8508055679395	31.1311341364434	101.8463637797	34.0177994554477	61.5996669225539	38.5380166751313	95.5507530597175	12.5249055826124	31.250217514328	51.9533135613348	65.9622567747844	34.9991595622032	75.5643135003051	27.0942943804333	63.7095409800667	69.9011179094306	68.6394061538608	75.1070250324372	51.7699978261703	88.6372577004134	70.6625986775445	70.0668873086174	89.8683029676344	74.998876981562	41.6633569044181	50.8176864088231	94.6331116776767	76.0158442814768	90.544918926704	189.638702547004	198.940718258295	98.5525590775873	121.148510301758	124.721408729594	226.226939071669	105.048041178803	113.02855179841	144.203867627764	121.525611361847	118.64733858056	84.26380960163	85.4342871985553	132.388901633423	115.347421854211	152.60864532697	87.2190798887386	111.08461939652	123.859403369056	119.144453574098	128.318048360231	134.193098211289	100.274193924493	156.767336235908	117.815877694152	154.247430971929	75.0336690197549	128.025135960684	107.469241797946	188.746789227899	67.9281282874573	62.0264983716007	67.284354321543	65.9136210903333	130.184881019639	47.6524609311354	114.651308959085	72.1625845567213	100.420406280877	64.2048825506577	120.258648121606	88.413651387765	63.0060153923335	84.7814052108501	111.707965049622	88.2239387657575	47.9786505597053
SPIN2B	780.238004178573	405.152032160504	489.686300053149	362.810297036164	507.061823934377	382.806643463502	396.546819179683	366.295183758971	417.890258748014	366.611983911658	485.931427844999	188.056899697497	217.294991400931	408.115257800215	257.233393376982	471.147813697428	122.494228566078	177.687477899996	147.748173160625	303.811526376327	335.187993703431	348.306015911545	325.793733311262	302.075485737693	253.097537990791	209.144257933186	262.442497202115	337.043061995577	236.30723264808	142.943288334743	119.339812526289	208.947385197895	200.35953901724	168.325965197316	159.078145499925	196.987012069708	161.926015532202	174.094901517295	103.674538484664	106.809423858148	170.995344863775	168.226145931261	148.1913318864	184.067477239349	223.2878578819	166.404641969755	154.681580037651	115.498780614151	200.489331322883	131.197589113846	110.074634396723	174.725932910958	160.332703483196	163.93165234486	216.299469845104	243.554732601449	200.39906419193	157.239705519809	141.635633333419	175.466194890017	226.145639232346	179.261269927006	198.773238237988	206.296007465724	190.494091534633	229.986462739645	259.302469691293	251.51400410416	243.552777433829	302.393173219609	217.503576922974	245.213253540398	210.88334082104	190.773857796391	155.06703105984	196.167631327455
SPIN3	242.745461877099	285.324476022926	315.271121438296	314.048852582314	412.391042078668	415.548052093509	265.018888193742	191.749589518291	298.527427606786	241.453336190235	236.082119955858	216.66327554111	349.396186418428	138.98509370853	195.990694704748	102.986747412763	176.033904874834	199.937649621995	101.244070414422	231.083225060236	229.227258892995	208.836854281899	207.886193711709	204.029355090059	169.941290286232	159.937372851984	149.870780306593	199.252951402651	186.542788220109	165.939118817081	166.643447153342	182.051167305329	202.284922348835	234.405504396626	243.0965492068	252.201419346799	143.475562931074	188.600139227582	119.351013264573	147.433505479009	60.7855967198084	196.868307454477	118.806227648411	130.91954464545	182.222089302052	133.809236323451	169.333007983839	176.453590020052	125.339188774201	149.149339278058	114.812723993985	153.795122803201	213.256562581004	168.850442955306	181.268208474979	188.621511192566	184.198690271588	168.343541306293	136.437425086649	186.247526808602	132.205492406021	171.120513665767	241.721710841189	217.949298103264	279.04804646444	245.628046395341	253.531570922723	312.920730731316	263.678458461265	338.544301287831	268.679413537374	270.479233238504	267.049354914081	262.485715965891	215.83782670148	159.405965551389
SSR4	16396.0253592318	6085.25473016831	6779.05368620342	6378.94616475098	7270.62399957893	7298.68344795167	6027.14079281308	4526.78237398446	4849.904421044	5428.70808538152	4774.91681975366	1995.37730908694	1694.06508502997	9094.207400494	2551.20842405857	5242.15376481084	461.678925423883	1414.67774723342	1564.42846253829	1104.04001380544	4403.57135993849	4651.86594335752	3993.03396851197	3843.34057430675	3542.16160654929	4466.67954286871	3587.13491420591	5099.97380392489	3185.00185363934	1702.68158439206	1057.71345300308	2059.19881131759	1251.20539411129	1118.1328350618	1540.32380827941	1571.20193673841	1361.52149207656	1779.99759972471	1650.05464235573	1028.33561441503	2083.82363579346	1216.81524808273	1971.79671264733	1746.2534844961	1793.55074735218	2397.64765384785	1632.13021026581	1468.33413249355	2086.74760946565	1670.83306856552	1451.89228502968	1539.57033992695	1336.96494041655	1109.58903236507	1392.32176815747	4203.18121219584	2380.49888420261	1465.08553947532	1206.75907294017	2341.76817865883	2718.91551128212	2340.02153899363	4062.66287409526	3046.80819559221	2452.28785144419	2437.24264344695	2591.94883629923	2269.57041970205	4078.28941036349	2623.9360033988	1965.31508330268	2640.67892358878	2022.52140211421	2195.82044847545	1737.45650192462	1660.19866641058
SSX7	15.3034312092884	9.76005858637215	9.87106232525372	3.56148337498317	22.0927794326524	27.1136809112766	5.97494569508951	16.904582593124	5.76360762595216	16.7717883621063	10.1851118301785	41.6145350400973	37.0101705642148	137.689666323933	23.1039012983037	57.9174725680689	72.7591305944668	26.3811387241947	105.146015050109	59.6216792196363	82.1877271813213	115.678676196271	62.517431160109	25.6952734937794	63.3936987424551	64.2940805858298	89.1536632075855	62.3276908976183	58.729327080699	65.7176280508742	107.051141590965	66.6625255071753	59.3593036657885	38.8785821620858	56.9667741905252	44.1230199976133	88.4129856763442	62.3993651091241	82.5124273015217	78.159294964927	45.8150271090791	82.5478278280657	72.6525410502933	52.1378597514265	88.5461356967345	99.8882440532467	57.3878954823072	65.6076343346476	71.8746868877648	85.5023055719846	82.6833160633333	76.6603023896975	47.772045531693	164.516543416643	49.1848523193911	54.2147785430542	28.0255154100433	62.8681029037878	71.6432908751959	52.7986936674588	29.1262185151219	38.9052548576967	114.569690315639	33.7447341642801	72.5565835123213	65.3420050368168	23.9280534871746	54.6880248261449	87.0201981916077	52.5605480570288	28.6779012575443	50.6931811345509	57.6183724055681	60.9161071771166	26.7676130820483	29.5181375899817
STAG2	8031.34649720767	12634.3796618147	12926.2824797318	15420.4954287425	14564.5890222814	8892.54920489259	8338.92904502165	11243.1052957564	15204.3297672671	12092.3285574644	10870.5137578552	10459.5354362765	7936.64999162926	2660.87169058216	4768.90323197192	4853.6044011826	17710.279285793	11327.043367629	12904.258616584	12882.3091019007	3270.74905521485	2202.65540210751	2556.17916076431	3131.93479508473	2990.08370336021	3298.79538340761	3966.3048068061	2742.43960878377	3851.44281606986	4270.17171602744	5100.47485708372	4743.87406594014	4643.12808719255	5058.37685682636	4500.02165258846	3916.26948311977	5043.57956500838	5285.97836416566	4526.06452530057	5688.07351328615	4080.63156657498	5499.86464702473	3520.85631278988	5049.21975232879	4544.57888246663	3518.1694792974	5671.45018300382	5087.71270070137	3383.40587551592	5234.83307667868	4883.23706155094	4697.25548540673	4569.07388903386	5168.33160216788	4464.27418576203	6757.23787904152	3381.28223195744	4440.42134401663	4796.07344178331	8901.56942694382	10030.1409397561	7245.58515926267	6288.1549515004	6213.79961327359	5930.31776400128	6729.01315163114	7735.34462640514	7857.16950026435	8194.791480135	8076.72797940246	7683.28454016399	8258.78633545561	6877.03492420693	7486.95438941569	10641.395511665	11055.7004368035
STK26	2337.00911043147	4011.13474332433	4703.55388121568	4039.99556079688	4770.24712649044	3422.3511083298	4109.01627282956	4435.76832764397	4865.76627681065	4037.39836230982	3978.16639109395	2849.47626203689	2316.50013251096	669.760311413352	1660.1048430358	752.662781324941	3932.34236799141	3307.47951239855	3113.25951592205	3335.32051311473	1405.16064309493	1072.76833469538	1338.09560507407	1669.2744252447	1501.56484594785	1606.15547625491	1466.85859167296	1148.22457507228	1291.50581196215	847.621205874042	1002.32294217444	1341.85438958804	1452.52525989028	1716.90222356686	1375.97262449881	1219.29267389055	1327.75829486115	1659.55807013064	1056.35718961356	1364.37236124734	830.246674900687	1376.88316406809	829.233823209211	1635.90640481355	1431.22232204643	842.26779274989	1591.26532514111	1333.11755735598	761.74028568893	1278.01440068417	1351.324847014	1364.66911354738	1579.29406561135	1265.73862911294	1369.39254793602	2353.5471174551	1259.22930873454	1177.77620906257	1584.03231202264	2306.40493981908	2130.71203107354	2048.673594824	1183.90524335418	1376.53296761595	1510.74345291982	1777.10099736624	1693.26771750742	1812.14909394769	1156.05176305727	1813.398569202	1948.69400783658	1604.29534033559	1688.30392730831	1657.33102448476	2921.71663180154	2656.98685235578
SUV39H1	697.422941602919	429.815847373797	391.874192539647	312.358265109838	318.748196071881	453.01153250545	404.835279811926	420.516509548749	539.222508659862	345.299338635021	369.065597745129	438.426414612289	406.514877540424	1551.07972045659	488.226774512174	996.279251259105	203.717212953887	335.657249820844	451.67143351375	330.529996918229	783.233107412684	966.906551752669	681.790709731656	716.347745306606	672.397037922581	668.578936000816	753.369795279896	884.735626586271	682.699584528609	386.602797246866	300.105404295895	357.089348571653	308.32479576426	265.822768937658	317.888165999427	359.132084341035	372.525612737936	330.398882152045	419.185510940436	348.153223691821	584.923021777436	399.807483744143	495.488069953302	354.076870644433	368.866928552937	494.825190418107	414.056332411623	486.810148715281	509.782998231393	471.433404197304	350.207880367091	322.067185846177	374.981659808755	349.896370581274	318.64011093406	487.566987261054	528.226210889752	524.467102876216	253.544845565361	373.248869842489	434.776048714995	404.648206278278	1001.01819274459	539.395977329367	488.18458694798	488.291868720047	419.915602199405	569.703232813779	938.200392617909	448.414986849184	468.223877079153	605.870477394512	405.897634602136	544.064551629035	429.173565957044	377.937403285527
SYAP1	1703.79775386163	2117.35494472016	1950.46044901011	2180.38037480953	2307.85906655477	2197.83723605045	2236.99979710733	2245.43343347343	2303.56680013084	2315.78859409248	1834.84114362796	2292.10314388081	1654.86824276056	1326.93880130785	1795.86594233404	1775.597624907	2857.40500607719	1853.61305224338	1547.50434759459	1538.35634328818	1103.80376884309	1334.56258670764	1381.65459725499	1125.89163144758	1717.34488330492	1522.17720249166	1592.51732643856	1258.04795773321	1425.89850411385	1840.76403545912	1599.51705892353	1895.72150215839	1659.98170907592	1712.11597671723	1434.78659562423	1423.24627646431	2525.20508032395	2239.2081120234	1880.99194052283	3046.32218961054	2304.49023183686	2310.3172708752	2319.62836463376	1940.00208359748	1756.55404619163	1868.86026618951	2216.91484399673	2105.50486578304	1573.16147318213	1947.14759649775	1750.84827238941	1720.93160332255	1382.29083037359	2037.41501241867	1358.86951918473	1551.61774272359	1526.84287859994	1937.9319351546	1743.06375513997	1104.53580369516	1660.00017896712	1125.9648542704	991.843145503128	1436.98400164796	1088.38688268711	1246.56350755705	1328.51584268581	1252.79740490381	1023.50407297263	1174.45855812007	1311.76839883938	1875.51815265595	1349.68979981317	1040.29923048942	1794.19143508735	1669.54030229155
SYP	84.1553242605174	104.022018332324	107.485693138049	78.8840209729049	93.46825600302	117.626471930671	99.7793227124368	58.1724448312116	71.2865694934276	100.24061466583	129.111950485497	133.920857714817	119.751933487332	196.217359860339	119.089963626542	82.4677009592601	142.15066817916	154.409314304132	81.8193752171656	130.446148224027	116.622626403354	125.354525722681	169.249827032894	124.434068322621	117.852629748999	126.048616608033	125.85848542912	126.535166185341	133.727012274607	232.734059755291	168.978616695652	196.877802563747	146.287483540118	188.718855572084	156.569502850933	145.345251412369	217.927298503764	173.149129351463	214.37867459409	217.085858341356	212.824008620121	213.317622858101	163.342725384415	126.707895389423	154.806572062457	153.413941436963	149.927908087793	176.507543001163	229.529834744511	170.623302634472	231.059126535341	197.110636048974	149.497021769915	168.88184596667	176.696056700392	131.629693603131	129.829696602467	197.074299329	198.997546258949	128.36575766401	133.002121945374	109.479005167238	143.362601490016	187.133106492687	163.701307385907	142.908547203513	147.038061916009	140.590666496489	246.256647179911	160.872358720719	148.55527802067	182.757323034566	143.061155675518	150.836466591279	131.325415343841	178.853315514424
TAB3	1524.76790464643	2726.25458736985	3184.44961228724	3079.48582923273	3556.05994344642	2542.04196118392	2460.91817747408	3012.48693956334	2426.84933113379	3164.87606825748	3206.06350486913	2897.4182110763	2746.24328165151	847.864912182497	1520.0582381431	924.189023850782	5533.02927887378	3061.54850708439	3371.54183345247	3697.31646021726	1570.5437893677	1044.67313448188	1318.41857276259	1316.46211448226	1756.85796997198	1947.34710807361	2223.14385167691	1470.15271823339	1827.88739494747	1601.37319868511	1702.40648749189	2045.74246624497	1569.11671151189	1808.61315963226	1581.98063771198	1446.94990386912	1472.23639348968	1559.24128668809	1852.01944321174	2155.17922932347	1442.87543887043	1767.55156588826	1202.71517542	1768.38884514618	1725.60770861151	1490.67739896011	2111.07551661858	1896.26297367822	1351.65775098242	1597.50196813151	1758.72979218287	1708.40146271905	1554.4571474027	2359.89081887204	1730.22060725409	1649.88292182699	1137.24663241879	1850.07159895347	1838.1855875272	2284.33535446695	1977.221633675	1881.31654372296	1561.74385756639	1370.59069554406	1667.40701670493	1933.64114362297	1856.68757766196	1811.28571197291	1305.09105285381	1941.69419196168	1856.18586006349	2032.21434285526	2179.85709247697	2486.27685439711	2866.7275027569	3146.15805488133
TAB3-AS1	10.2463102566256	61.5659522669645	5.16375039066998	42.9307320154831	31.5678313386586	51.8046563501894	79.9283132109812	99.9487651974554	75.6673094207461	109.522259794381	43.2594920577682	142.755775426989	110.287177950326	108.662574601542	117.0270589467	38.4919319576621	72.1168026479236	141.996367698012	115.916295388327	73.7882703481254	27.0104827558183	51.1316480508998	34.4095013322529	39.3361937176633	32.5824439639331	36.799396385662	56.6151320920046	40.9259314023922	69.4123823447568	172.82567278961	118.607537848622	103.196672160335	112.13930223275	100.703515266141	114.286933478819	159.174901127146	198.696482334728	132.740999888569	154.849221346001	238.725978241291	164.163851000601	193.904839454835	148.566504314464	107.671950617255	122.405167740006	133.492394754436	100.764634419085	104.570263099858	74.8500455107846	160.497447899199	180.456241805664	206.010668650951	125.285924217686	94.3690405705682	112.822638702489	104.485118838262	108.012247019402	286.960667518536	186.191630215273	39.020101057241	94.8419081688673	69.7899543767547	140.031349854658	93.5788339421048	205.460800335565	52.1217664402097	28.5841232012077	80.7519221665631	60.1522964330886	62.283582157457	101.664512440942	165.179297675693	102.782967654207	57.8189706624394	157.688865586115	52.9095811407699
TAF1	1511.81306836197	3205.35424098132	3774.24902315063	3197.03487799466	3425.26563501927	3057.96675014009	4005.00636532327	3150.08297158106	3560.97921965043	3575.7746450349	3186.9495328546	3497.86378332804	4270.03490717162	1112.54138409831	2223.28196955283	1658.77909437588	6304.7003241266	3761.96420270022	2997.2236292678	4476.88991528274	2884.2486880786	2167.29143397283	2567.84605485059	2743.45262956154	2974.17180646252	3105.42394277655	3536.60872862225	2624.83082753649	3426.30151377159	3984.09648897285	4452.94721384041	4068.26013749916	3555.96312817958	3966.09783606617	3842.10079662107	3451.29798467417	3962.77973640904	3681.50591484437	3855.57564392451	4455.89589870114	3562.99476745169	4032.18930826667	3389.93870257883	3128.98234335313	3870.18627969791	3147.25766581789	3959.29632394267	4026.59298635419	3310.68916770534	3938.4148723824	4399.70859182177	3969.93056718442	3820.19530157707	3804.49407181967	3801.1890293601	2506.17577312103	2722.8505863564	4173.560533658	4487.61406408327	3536.50362989996	3118.24255825536	3095.1083574137	2442.79359907292	2699.44307327637	2986.59011900602	3124.48551395784	3387.79211878347	3256.90833116703	2303.63606752758	3253.58292871762	3527.40111735883	3208.77462199856	3071.85642221921	3529.20775001909	5210.08276570761	4672.58783388629
TAF9B	860.826451725667	1538.4065385424	1948.61323558496	2139.9089308766	1975.70572579178	1315.51632505476	1098.88386691535	1567.6038009409	1952.58555237301	1586.60055168472	1369.86962323241	1475.99838831135	993.755984828138	426.83800067497	1203.30515910735	624.234594604401	2297.12419399102	1261.70278751946	1430.14424129405	1568.66899267433	517.536868874121	419.156793005	508.568358578229	508.958229745031	605.133402187844	537.99602087597	552.774478949716	444.889643609719	604.965576334453	787.758645841887	948.202903214668	934.86430712036	928.699557938306	865.838402675742	719.004127439915	758.271698902268	1148.95156567762	953.080168757934	1131.14050069428	1172.26716781328	938.489704786865	1283.9819986361	1002.04335151375	1213.72468263699	938.102927559359	862.526409022668	1081.68271433818	1156.57828064876	888.519759764218	1111.8719311467	966.234897759611	920.593630995652	702.924538350842	1406.65961045663	763.728093489549	924.270142023107	586.602071928524	911.23668425735	774.050331417034	691.651878276772	793.629303828456	690.260008298402	622.552567180365	581.953815753629	701.176542663969	637.573706168531	769.915482125953	903.269206596875	650.820303381469	911.942856366618	722.737377118364	841.628733839322	825.240445599835	796.472012227197	819.228204880108	1253.86568716111
TAZ	2492.59707510146	2254.95566796651	2010.13237809495	1769.7866273157	1874.85911293931	2108.93671106026	2128.46099209379	1851.86627914483	1768.04980748675	1679.41252577505	1806.5217030091	1550.18417287474	1865.44364023123	4610.29346789664	1788.66024896948	4026.24805494596	253.23979145096	1283.38157518238	1348.93256775002	1259.21382931368	2947.87184534264	3584.55136266944	3589.25909282166	3109.36447441914	2318.52856879006	2844.41796932616	2274.59296534099	3311.4371829009	2732.05723761816	1629.79639007099	1117.00328442545	1416.40192807218	1277.19130835733	1210.68897466505	1355.10154067067	1478.07384945876	1276.04719755332	1507.45751476983	1515.26903910004	1030.06262282759	1242.36955216539	1068.85629938393	1466.35657791441	1347.40832507301	1646.97427673027	1710.76378298557	1351.31980224906	1234.34493988142	1629.64192210841	1277.59630143946	1299.78940991488	1496.25676954057	1391.09717295317	909.707674405065	1277.27568989575	1995.50526251762	1832.06457494762	1410.14940852856	1319.44164374553	2375.1796960833	2124.415844425	2249.08581020563	2984.81514938093	2644.60958620276	2526.74027878488	2499.01142130473	2373.79358072491	2510.17753384041	3446.33081188519	2716.32412985239	2444.36398177859	2427.97423648598	1922.90804720262	2428.62231617138	2037.39634255994	1817.50688391567
TBC1D25	1366.46538695813	873.900782122932	1002.06468217896	577.592513202785	685.952802822614	1048.07012789838	892.901872858268	941.439669495723	1093.30050786518	822.974697384354	831.181204259762	1372.64359233609	981.760633981999	3546.51898967961	1321.72777184013	2528.42755315088	415.04320258303	902.056087167568	859.353599602285	628.020265743984	1881.1469889181	2126.75684007648	1844.09625483865	1581.96388277041	1707.41574605843	1622.40022043594	1803.02415750331	1849.90852606574	1745.07465508922	982.394615401364	779.686294173469	886.134233518357	764.770996213549	740.256328345847	834.074963175293	789.771485127342	927.3744296101	812.307603916604	891.471431052416	803.289468149973	1577.46070824244	929.597658493776	1229.83271836883	849.579296170266	854.962062232903	1083.7474977143	1011.96282216807	906.490519706048	894.16559082659	983.348224898862	915.722187718844	871.170177643633	800.283702411152	816.298702883893	894.591519119254	1252.66161479208	1117.01701504803	1113.9683281321	747.608327432792	1428.62752110514	1388.8186531272	1256.75790267354	2009.22674396052	1563.22728169771	1105.0972749408	1210.65394872169	1175.03886224262	1267.81401826546	1632.79288712499	1357.57175026344	1124.76180404153	1415.78264372185	1088.93128432088	1305.69927393301	1373.66958726729	1283.71860303098
TBC1D8B	373.732919182467	1093.56263091252	787.256626563758	727.462873053961	859.933580086797	814.592099102674	841.463330544507	766.700475670238	796.93419671159	1145.18183347948	1029.4994915537	841.70282932238	796.539257901685	373.045976971747	657.248339677678	1104.13801268509	5368.42416393303	2014.46494136129	2189.39294202233	2338.10831193942	561.686625555696	366.542257414418	426.445086417873	447.995584094591	729.462993585902	609.32279095707	656.141222460339	464.593956766339	605.774897787944	1860.95534470819	2437.65294974783	2199.08180091274	1990.59806542042	2652.33285419733	2036.4580541532	2142.68182633269	2202.78115330296	1904.5209307731	2002.02221785585	2642.14680510386	1757.99762784059	3077.7644909215	1662.12128528118	2051.55966389551	2008.86094832355	1644.37559785088	1960.94645748074	1622.3290843136	1793.86038081046	1850.1547376482	1886.90772843696	2045.23192948358	1845.77260709673	2437.37649455793	1544.40510271137	781.926993973704	1211.92634241413	1981.30758766686	2216.46461341746	738.40279308022	912.027364054325	703.371459959611	559.06070390214	702.44247575456	776.786413876306	712.855625260824	766.965752463738	726.457396159258	681.719647076131	733.719157407003	739.667990661425	723.389528276059	818.943388560241	780.638110929021	845.018661248572	1105.15981551578
TBL1X	1400.80925430041	1137.11105548557	1231.74880573142	701.737652695026	849.542708181873	1217.7719008642	940.860656316553	1128.55923213565	1557.51728916008	1172.07773919352	1018.93750173302	2224.83828428325	2007.19038526912	2771.28415604179	2019.20857098111	1994.93713750283	1846.36704020452	1795.92500449781	1874.60249095948	2025.97400243717	2491.58893365512	2715.60445675251	3194.47756796975	2977.98606003683	2545.21605449894	2194.92118362497	2348.91558461009	2550.62177508241	2282.53584404455	2084.89376422438	1824.04305988361	1644.03934169189	1966.37055445571	2000.84917108919	1893.55619666806	1737.4554211234	1932.92951553406	2076.28098924772	1623.40152840009	2084.00096678196	2175.5312617638	1762.72566306995	1591.76198699632	1401.90554189147	1883.84340953424	1674.68884967571	2262.20437627479	2051.75965032633	1835.71022124935	1901.89473945821	2095.04693630651	1927.55790722503	2216.87767458554	1832.1734200412	2082.37716153068	1702.3345848204	2119.59238689958	2021.86463088061	1713.29473126576	2388.19380414069	1843.68340626888	2117.18621092799	2018.88746608619	1994.98745897431	1610.2757671561	1811.38665492985	1953.43174814755	1819.89670947226	1948.4582151613	2350.27517832535	1948.44050432961	1901.3768617504	1921.46049013354	1979.23815735353	2407.17272384357	2376.77248317449
TCEAL1	672.67884520926	498.360625493433	427.047870908698	513.713758385101	407.02649385955	555.159877152667	437.99226942541	448.874704142545	629.005263941889	401.855998035814	393.750475622684	167.95475129005	154.406476507012	189.959036367065	221.137997043399	211.15010385837	133.991014935159	181.081915885419	288.336917681241	256.233120568879	131.828086452105	179.92424581442	203.586632042453	195.83662986207	208.272206415933	204.88591471697	153.088912011271	201.726416711455	144.428975164777	63.4426245734878	63.1312060787972	100.608493432605	125.858659332866	112.385340321757	166.22817659711	139.816838991272	75.7415228068656	127.2722302298	86.6390943905435	90.4596798065822	97.0237376814438	80.1720488556158	110.490574058271	162.395019035466	137.605271647452	104.527079085266	88.6053158279841	115.013682573703	102.507586418079	82.7026474153492	85.1562864431876	124.563707161562	155.466362212604	117.097022904337	161.874116598338	332.364065734406	128.806503924125	93.8688897086355	81.0443148708226	138.474825050453	163.865838588572	187.860429588689	167.987228666745	166.419657240452	98.6188595112288	143.356740940636	170.739232229205	162.756932050141	134.574126022192	166.311753678607	164.81954309415	158.087635267121	141.795985827658	80.7699998256303	92.6325314023709	90.1593335368383
TCEAL3	860.080460123711	483.300478603825	465.422463856083	355.847904990123	546.937185126581	338.038483700827	421.857617728265	393.451483337088	482.632845466292	405.044246418819	398.942839955527	258.534693141613	212.277589464529	559.542686448805	298.109088964231	205.124174826448	272.350701171269	251.249323211372	498.601243181095	328.509456321853	459.108127706832	457.522032907041	438.811556473325	336.393440882592	404.371513140884	450.745310234992	478.299748901872	564.601726011478	384.538129471795	182.091220314085	143.456675547971	267.522429975932	179.062270016346	111.36856224938	141.484290871087	176.599823479061	188.632987519352	176.660356890839	171.604685681254	142.362611306156	265.894106592849	139.374220211757	282.445444722441	175.670251674648	206.4237023941	226.257054281462	175.010363883048	193.856333015395	235.425311699195	143.474616650284	171.612119261862	120.432592616435	118.938721289307	243.508810220474	173.132318537186	230.866204117379	181.855868083593	169.306066802038	114.870638790617	266.050185695693	314.262545552907	185.77464435918	318.51819673861	255.429871777114	190.200334499925	207.65034875406	267.410462984167	229.097994224532	302.817748452655	225.541158218547	154.746269494641	295.23637819693	177.56427395434	197.854200473594	142.682260339159	183.61485660577
TCEAL4	969.547795527754	746.193276424944	1181.94379033435	537.228233499259	1128.37223886347	742.242212065741	767.050015025023	547.819669605275	753.017914477472	883.976464870849	739.587151193437	517.2681856395	305.925867750135	326.075127661901	507.782232643094	263.294225029495	582.423123339584	419.398963833361	996.844305473682	858.709084888308	579.526243931215	594.268108657379	461.077774818928	372.042994254267	381.169557597319	616.118833868799	546.480774631716	643.527102849265	496.407110377104	263.088414001876	198.135569330665	447.838061596962	246.883664862499	208.811459209857	296.050587095104	216.573080461076	273.587881189676	183.790444334291	196.825573917121	210.108220531387	210.185360339757	210.770842386802	236.318764912661	279.98448633396	351.106666153677	269.201545880233	211.489755445509	286.512377769455	176.372841109061	287.951219276411	233.620753104779	185.577647888927	223.516159417475	338.253260577218	326.546803550833	451.632485302665	328.933002948962	335.595984096849	275.227252762245	296.915177343537	357.184728590515	246.845749363959	342.611899829042	358.227135491355	393.962439533338	234.341204064817	245.121371551297	323.736230717229	227.227763866664	282.47672370289	286.88052242165	377.145816717408	328.473743246807	221.37973369686	235.297761197326	200.310966436164
TCEAL8	3184.03498934618	1904.53203292219	2106.05457973059	2194.55905172199	2161.48439513301	2240.48990729358	2137.27469389024	1460.00497485837	2359.13341197278	1955.76015421292	2017.05705688579	747.056469477079	510.099970391283	419.882534012905	738.370044274463	528.153392017086	719.060068228525	825.198412478586	1179.3006368577	1292.17129910005	640.75594341042	518.374653731989	651.878714176642	604.559506307993	445.380868375691	431.89541627422	496.31955387554	672.701496367831	483.368923549403	316.746016911782	270.436302559061	318.505888336773	577.921771712407	411.775443509263	396.278637805699	482.283282973546	317.5999905753	417.64772213073	266.050785703334	259.025194873191	308.072817256985	342.017493453969	290.152606335182	554.822098146556	341.848766321346	296.807543043358	357.157569054901	335.011592866013	280.138181720992	231.854149630034	236.010667341551	328.072884682138	395.743602789568	415.143215342705	387.709221267064	955.274273225973	432.044678129657	254.651762915423	308.02263690604	390.486018009375	495.12927364619	403.609390579385	418.749655450008	421.963576604588	302.079959263693	438.504294862458	604.968562086842	498.134484655593	477.953118672265	612.01270268053	452.756845152808	351.348661750353	473.767394232817	458.717857460798	348.157517045788	480.278850320812
